ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Amazing Spider-Man Vol 3 15;Main Series;Spider-Verse: Epilogue;;Spider-Verse;2015-04;2015-02-25;Dan Slott;Giuseppe Camuncoli;🢐 Spider-Man (Peter Parker) 🢒 (Leaves Spider-Army);"Spider-Man (Otto Octavius/""Peter Parker"") (Leaves Spider-Army) | Anna (Cameo)";"Spider-Army (Disbands) | Warriors of the Great Web (First appearance) | Spider-UK (Billy Braddock) (Leaves the Spider-Army, joins Warriors of the Great Web) | Spider-Girl (Anya Corazón) (Leaves the Spider-Army, joins Warriors of the Great Web) | 🢐 SP//dr (Peni Parker) 🢒 (Leaves group) | Spider-Woman (Gwen Stacy) (Leaves group) | Spider-Man (Hobie Brown) (Leaves group) | Spider-Man (Miles Morales) (Leaves group) | Spider-Mobile (Peter Parkedcar) (Leaves group) | Animated Ultimate Spider-Man (Peter Parker) (Leaves group) | Black Widow (Jessica Drew) (Leaves group) | 🢐 Supaidāman (Takuya Yamashiro) (Leaves group) (Final appearance) | Mego Spider-Man (Leaves group) | Cowboy Spider-Man (Leaves group) | Spider-Horse (Leaves group) | Master Weaver (Karn) (Young) (Leaves group) (First appearance as Master Weaver) | ""Spider-Pool"" (Leaves group) | ""Spider-Fist"" (Leaves group) | Spider-Man (Bruce Banner) (Leaves group) | ""Rorschach"" (Peter Parker) (Leaves group) | '67 Spider-Man (Peter Parker) (Leaves group) | Spider-Girl/Spider-Woman (May Parker) (Leaves group) (First appearance as Spider-Woman) | Spider-Man (Paviitr Prabhakar) (Leaves group) | New Fantastic Four Spider-Man (Peter Parker) (Leaves group) | Mangaverse Spider-Man (Peter Parker) (Leaves group) | Spider-Ham (Peter Porker) (Leaves group) | Spider-Woman (Jessica Drew) (Leaves group) | Spider-Man (Sho Amano) (Leaves group) | Silk (Cindy Moon) (Leaves group) | Ben Parker (Leaves group) | Spider-Man (Miguel O'Hara) (Leaves group) | The Other (Kaine) (Leaves group) (Rebirth) | Mary Jane Watson-Parker (Revealed to be alive) | Wes Westin (Revealed to be alive)"
Spider-Man and the X-Men Vol 1 3;Special;;;;2015-04;2015-02-25;Elliott Kalan;Marco Failla;X-Men | Student body | Special Class | Hellion (Julian Keller) | Rockslide (Santo Vaccarro) | Shark-Girl (Iara Dos Santos) | Ernst | No-Girl (Martha Johansson) | Glob Herman (Robert Herman) | Eye-Boy (Trevor Hawkins) | Spider-Man (Peter Parker) | Iceman (Bobby Drake) | Storm (Ororo Munroe) | Beast (Hank McCoy) | Marvel Girl (Rachel Grey);MVN (Mojo Video Network) | Chameleon (Dmitri Smerdyakov) (Impersonates Eye-Boy, Gambit, and Hellion) | Mojo | Major Domo | Mental Slaves | Sinister Sixty-Six (Solid-state holograms) | Scorpion (Mac Gargan) (Solid-state hologram) | Kraven the Hunter (Sergei Kravinoff) (Solid-state hologram) | Rhino (Aleksei Sytsevich) (Solid-state hologram) | Venom (Flash Thompson) (Solid-state hologram) | Grizzly (Maxwell Markham) (Solid-state hologram) | Shocker (Herman Schultz) (Solid-state hologram) | Peotor (Solid-state hologram) | Vulture (Adrian Toomes) (Solid-state hologram) | Green Goblin (Norman Osborn) (Solid-state hologram) | Doctor Octopus (Otto Octavius) (Solid-state hologram) | Ringer (Anthony Davis) (Solid-state hologram) | Carnage (Cletus Kasady) (Solid-state hologram) | Vermin (Edward Whelan) (Solid-state hologram) | Mysterio (Quentin Beck) (Solid-state hologram) | Sandman (William Baker) (Solid-state hologram) | Lizard (Curt Connors) (Solid-state hologram) | Jackal (Miles Warren) (Solid-state hologram) | Electro (Max Dillon) (Solid-state hologram) | Tombstone (Lonnie Lincoln) (Solid-state hologram) | Beetle (Abner Jenkins) (Solid-state hologram) | Kingpin (Wilson Fisk) (Solid-state hologram) | Jack O'Lantern (Jason Macendale Jr.) (Solid-state hologram) | Demogoblin (Solid-state hologram) | Hobgoblin (Roderick Kingsley) (Solid-state hologram) | Puma (Thomas Fireheart) (Solid-state hologram) | Hammerhead (Joseph) (Solid-state hologram) | Morbius the Living Vampire (Michael Morbius) (Solid-state hologram) | Mysterious malefactor;Wolvie's X-Babies | Wolvie | Shower | Sugah | Iceboy
Amazing Spider-Man Vol 3 16;Main Series;The Graveyard Shift Part One: The Late, Late Mr. Parker;;;2015-05;2015-03-11;Dan Slott | Christos N. Gage;Humberto Ramos;🢐 Spider-Man (Peter Parker) 🢒;Iguana | 🢐 Alchemax | 🢐 Liz Allan | 🢐 Ty Stone | Mark Raxton | Ghost;Parker Industries | Anna Maria Marconi | Living Brain | Sajani Jaffrey
Spider-Man and the X-Men Vol 1 4;Special;;;;2015-05;2015-03-11;Elliott Kalan;R.B. Silva;X-Men | Spider-Man (Peter Parker) | Storm (Ororo Munroe) | Marvel Girl (Rachel Grey) (Main story and flashback) | Beast (Hank McCoy) | Students | Special Class | Ernst | No-Girl (Martha Johansson) | Hellion (Julian Keller) | Rockslide (Santo Vaccarro) | Shark-Girl (Iara Dos Santos) | Glob Herman (Robert Herman) | Eye Boy (Trevor Hawkins) | Transonic (Laurie Tromette) | Velocidad (Gabriel Cohuelo) | Nature Girl (Lin Li) | Broo;All-New Sinister Six | Swarm (Fritz von Meyer) | Squid (Donald Callahan) | Killer Shrike | Delilah | Melter | 8-Ball | Ahab (Rory Campbell) (Only in flashback) | Brood—Symbiote Imperium | Demon Bamf (Possessed by a Symbiote) | Deathbird (Cal'syee Neramani) (Possessed by a symbiote);
Amazing Spider-Man Vol 3 16.1;Secondary;Spiral: Part One;;;2015-05;2015-03-18;Gerry Conway;Carlo Barberi;Spider-Man (Peter Parker) | Wraith (Captain Yuri Watanabe);Tombstone (Lonnie Lincoln) (Main story and flashback) | Judge Howell (First appearance) | Tats  (First appearance);"Det. Teddy Rangel (First and only known appearance, dies) | Mister Negative (""Martin Li"")"
Amazing Spider-Man Vol 3 17;Main Series;The Graveyard Shift Part Two: Trust Issues;;;2015-06;2015-04-01;Dan Slott | Christos N. Gage;Humberto Ramos;Spider-Man (Peter Parker);Ghost;May Parker-Jameson | Jay Jameson | Parker Industries | Anna Maria Marconi | Sajani Jaffrey | Clayton Cole (As Clash in flashback) | Living Brain | Unnamed members
Spider-Man and the X-Men Vol 1 5;Special;;;;2015-06;2015-04-15;Elliott Kalan;Marco Failla;X-Men | Spider-Man (Peter Parker) (Possessed by a symbiote) (Released from control) | Storm (Ororo Munroe) | Marvel Girl (Rachel Grey) | Beast (Hank McCoy) | Firestar (Angie Jones) | Iceman (Bobby Drake) | Dr. Cecilia Reyes (Mentioned) | Students | Special Class | Ernst | No-Girl (Martha Johansson) | Hellion (Julian Keller) | Rockslide (Santo Vaccarro) | Shark-Girl (Iara Dos Santos) | Glob Herman (Robert Herman) | Eye Boy (Trevor Hawkins) | Transonic (Laurie Tromette) | Velocidad (Gabriel Cohuelo);Brood—Symbiote Imperium (Name only) | Symbiotes | Spider-Man's Second Symbiote (First and only known appearance) | Deathbird (Cal'syee Neramani) (Possessed by a symbiote) (Released from the symbiote's control) (Leaves group) | The Brood (Possessed by symbiotes) (Death) | Demon Bamf (Possessed by a Symbiote) | Mr. Sinister (Nathan Essex) (Cameo);S.W.O.R.D. | Commander Abigail Brand (Possessed by a symbiote) (Released from control) | Unnamed agents (Possessed by symbiotes) (Released from control)
Amazing Spider-Man Vol 3 17.1;Secondary;Spiral: Part Two;;;2015-06;2015-04-22;Gerry Conway;Carlo Barberi;Spider-Man (Peter Parker) (Main story and flashback) | Wraith (Captain Yuri Watanabe) (Main story and flashback);Goblin Nation | Goblin King (Phil Urich) | Painmaker (First appearance) (Apparent death) | Hammerhead (Joseph) | Scratch (First appearance);"Mister Negative (""Martin Li"") | NYPD | Chief Yaborough"
Spider-Man and the X-Men Vol 1 6;Special;;;;2015-06;2015-04-29;Elliott Kalan;Marco Failla | Diogo Saito;X-Men (Main story and flashback) | Students (Main story and flashback) | Special Class (Main story and flashback) | Hellion (Julian Keller) (Main story and flashback) | Shark-Girl (Iara Dos Santos) (Main story and flashback) | Rockslide (Santo Vaccarro) (Main story and flashback) | Glob Herman (Robert Herman) (Main story and flashback) | Eye-Boy (Trevor Hawkins) (Main story and flashback) | Ernst (Main story and flashback) | No-Girl (Martha Johansson (Main story and flashback) (Temporarily housed in Storm Clone's body) | Spider-Man (Peter Parker) (Main story and flashback) | Storm (Ororo Munroe) (Main story and flashback) | Marvel Girl (Rachel Grey) (Only in flashback) | Beast (Hank McCoy) (Only in flashback);Mister Sinister (Nathaniel Essex) | Sinister's Six (First and only known appearance) | Storm Clone (First and only known appearance, dies) (Temporarily houses No-Girl's brain) | Iceman Clone (First and only known appearance, dies) | Nightcrawler Clone (First and only known appearance, dies) | Firestar Clone (First and only known appearance, dies) | Wolverine Clone (First and only known appearance, dies) | Beast Clone (First and only known appearance, dies) | Nasty Boys (Behind the scenes);
Amazing Spider-Man Vol 3 18;Main Series;The Graveyard Shift, Part Three: Trade Secrets;;;2015-07;2015-05-06;Dan Slott | Christos N. Gage;Humberto Ramos;Spider-Man (Peter Parker);Ghost;Parker Industries | Sajani Jaffrey | Anna Maria Marconi | Clayton Cole | Living Brain | Unnamed members
Amazing Spider-Man Vol 3 18.1;Secondary;Spiral: Part Three;;;2015-08;2015-06-03;Gerry Conway;Carlo Barberi;Spider-Man (Peter Parker) | Wraith (Yuri Watanabe);"Black Cat (Felicia Hardy) | ""Crime Master"" (First appearance) (Impersonates Crime Master III) | Enforcers | Ox (Raymond Bloch / ""Karl Stragg"") | Snake Marston (Sylvester Marston) | Hammer Harrison (Willard Harrison) | Fancy Dan (Daniel Brito)";"Parker Industries | Anna Maria Marconi | Mister Negative (""Martin Li"")"
Amazing Spider-Man Vol 3 19.1;Secondary;Spiral: Part Four;;;2015-09;2015-07-01;Gerry Conway;Carlo Barberi;Spider-Man (Peter Parker) (Main story and flashback) (As Doctor Octopus in flashback) | Wraith (Captain Yuri Watanabe) (Main story and flashback) (Leaves NYPD);"Mister Negative (""Martin Li"") | Circus of Crime | Bruto the Strongman (Bruce Olafsen) | Clown (First appearance) | Fire-Eater (Tomás Ramírez) | Great Gambonnos (Ernesto & Luigi Gambonno) | Princess Python (Zelda DuBois) | Teena the Fat Lady (Mary Stenson) | The Ringmaster (Maynard Tiboldt) | Inner Demons | Donald (First and only known appearance, dies)";Chief Yaborough
Amazing Spider-Man Vol 3 20.1;Secondary;Spiral: Conclusion;;;2015-10;2015-08-12;Gerry Conway;Carlo Barberi;Spider-Man (Peter Parker) | Wraith (Yuri Watanabe);"Inner Demons | Donald (Mentioned) | Unnamed members | Kangaroo (Brian Hibbs) | Shocker (Herman Schultz) | Goblin Nation | Goblin King (Phil Urich) | Unnamed members | Cyclone (Pierre Fresson) | Tarantula | Spot (Johnny Ohnn) | White Rabbit (Lorina Dodson) | Black Cat (Felicia Hardy) | Mister Negative (""Martin Li"")";NYPD | Chief Yaborough (Cameo) | Unnamed members
Amazing Spider-Man Vol 4 1;Main Series;Worldwide;;All-New, All-Different Marvel;2015-12;2015-10-07;Dan Slott;Giuseppe Camuncoli;🢐 Spider-Man (Peter Parker) 🢒 (Main story and flashback);Zodiac (First appearance) | Leo Sect | Leo (First appearance) | Unnamed minions | Pisces Sect | Pisces (First appearance) | Unnamed minions | Gemini (Mentioned);Parker Industries (Main story and flashback) | Mockingbird (Bobbi Morse) | Lian Tang (First appearance) (Main story and flashback) | Dr. Yao Wu (First appearance) | Phillip Chang (First appearance) | Min Wei (First appearance) | Uncle Ben Foundation (First appearance) | Hobie Brown (Impersonates Spider-Man) | Vicki (First appearance) | Sajani Jaffrey | Horizon University (First appearance) | Bella Fishbach (Joins Horizon University) | Hector Baez (Joins Horizon University) | Max Modell (Joins Horizon University) | Grady Scraps (Joins Horizon University) | The Living Brain (Possessed by Otto Octavius) | Otto Octavius (Possesses the Living Brain) | Anna Maria Marconi
Amazing Spider-Man Vol 4 2;Main Series;Water Proof;;;2015-12;2015-10-21;Dan Slott;Giuseppe Camuncoli;Spider-Man (Peter Parker) (Main story and flashback);Zodiac | Aquarius (First appearance) | Pisces Sect | Pisces | Jerry (minion) | Roy (minion) | Unnamed minions | Cancer (First appearance) | Leo (Mentioned);Parker Industries (Main story and flashback) | Mr. Jacobs (First appearance) | Prowler (Hobie Brown) | Sajani Jaffrey (Only in flashback) | The Living Brain (Possessed by Otto Octavius) (Only in flashback) | Anna Maria Marconi (Only in flashback)
Amazing Spider-Man Vol 4 3;Main Series;Friendly Fire;;;2016-01;2015-11-04;Dan Slott;Giuseppe Camuncoli;Spider-Man (Peter Parker);Zodiac | Scorpio (First appearance as Scorpio) | Gemini (Sarah) (First appearance) | Aries (First appearance) | Taurus (First appearance) | Leo (Death) | Pisces (Mentioned) | Unnamed minions | General Mwenye (First appearance) (Unnamed) | Unnamed Naduan bodyguards | Norman Osborn;Human Torch (Johnny Storm) | Parker Industries | Clayton Cole (Main story and recap) (As Clash in recap only) | Molly (First appearance) | Harry Lyman (First appearance as Harry Lyman) | Unnamed employees | S.H.I.E.L.D. | Nick Fury, Jr. | Mockingbird (Bobbi Morse) | Unnamed S.H.I.E.L.D. agents
Amazing Spider-Man Vol 4 4;Main Series;High Priority;;;2016-02;2015-12-09;Dan Slott;Giuseppe Camuncoli;Spider-Man (Peter Parker);Zodiac | Scorpio | Gemini (Sarah) | Aries | Aquarius | Capricorn (First appearance) | Libra (Mentioned) | Goblin Army (First appearance) (Unnamed) | War Goblins (First appearance) | Norman Osborn;Parker Industries | Prowler (Hobie Brown) | Uncle Ben Foundation | May Parker-Jameson | Jay Jameson | Parker Industries Security Detail | S.H.I.E.L.D. | Agent Nick Fury, Jr. | Agent Phil Coulson | Agent Melinda May | Mockingbird (Bobbi Morse) | Unnamed S.H.I.E.L.D. agents | Human Torch (Johnny Storm) | Naduayan villagers | Mr. Okiro (First appearance) | Issa (First appearance) | Kwasi (First appearance) | Adoma (First appearance) | Unnamed villagers
Amazing Spider-Man Vol 4 1.1;Secondary;Amazing Grace – Part One: A Wretch Like Me;;;2016-02;2015-12-16;Jose Molina;Simone Bianchi;Spider-Man (Peter Parker);;Dr. Kevin Templeton (First appearance) | Mara Rodriguez (First appearance) (Unnamed) (Main story and flashback)
Amazing Spider-Man Vol 4 5;Main Series;Set in Stone;;;2016-02;2015-12-23;Dan Slott | Christos N. Gage;Giuseppe Camuncoli;Spider-Man (Peter Parker);Zodiac (Main story and flashback) | Aries (Only on screen as a static image or video record) (Only in flashback) | Capricorn (Only on screen as a static image or video record) (Only in flashback) | Aquarius (Only on screen as a static image or video record) (Only in flashback) | Leo (Mentioned) | Scorpio (Mr. Jacobs) (Name first revealed) | Sagittarius (First appearance) | Virgo (First appearance) | Taurus | Libra | Gemini (Sarah) | Pisces | Unnamed minions  (Only on screen as a static image or video record) (Only in flashback);S.H.I.E.L.D. (Main story and flashback) | Mockingbird (Bobbi Morse) | Agent Phil Coulson (Main story and flashback) | Agent Melinda May (Main story and flashback) | Agent Nick Fury, Jr. | Unnamed agents | Human Torch (Johnny Storm) (Main story and flashback) | Parker Industries | Prowler (Hobie Brown) (Main story and flashback) | Sajani Jaffery (Leaves group) | Anna Maria Marconi | The Living Brain (Possessed by Otto Octavius) | Aiden Blain (First appearance)
Amazing Spider-Man Vol 4 6;Main Series;The Dark Kingdom - Part 1: Turnabout;;;2016-03;2015-12-30;Dan Slott;Matteo Buffagni;Spider-Man (Peter Parker);"Mister Negative (""Martin Li"") (Main story and flashback) | Inner Demons (Only in flashback) | Cloak (Ty Johnson) (Main story and flashback) | Dagger (Tandy Bowen) (Main story and flashback) | Bingwen (construction worker under influence of Shade) (First appearance)";Parker Industries | Lian Tang | Min Wei | Phillip Chang | Dr. Yao Wu | Mr. Quinghao (First appearance)
Amazing Spider-Man Vol 4 1.2;Secondary;Amazing Grace – Part Two: My Heart to Fear;;;2016-03;2016-01-06;Jose Molina;Simone Bianchi;Spider-Man (Peter Parker) (Main story and flashforward);The Elder  (First appearance) (Unnamed);Santerians | Oya | Chango | Ogun | Eleggua (Nestor Rodriguez) | Oshun
Spider-Man/Deadpool Vol 1 1;Team-Up;Isn't It Bromantic? Part One;;All-New, All-Different Marvel;2016-03;2016-01-06;Joe Kelly;Ed McGuinness;Spider-Man (Peter Parker) (Main story and flashback) | Deadpool (Wade Wilson) (Main story and flashback);Dormammu Impostor | Mindful Ones (First appearance) (Impersonates Mindless Ones) | Carl  (Death) | Hydro-Man (Morris Bench) (Main story and flashback);Parker Industries | Anna Maria Marconi
Amazing Spider-Man Vol 4 7;Main Series;The Dark Kingdom - Part 2: Opposing Forces;;;2016-04;2016-02-03;Dan Slott;Matteo Buffagni;Spider-Man (Peter Parker) (Main story and flashback);"Inner Demons | Cloak (Ty Johnson) | Dagger (Tandy Bowen) | Mister Negative (""Martin Li"") (Main story and flashback) | Lian Tang | Scorpio (Mr. Jacobs)";Parker Industries | Dr. Yao Wu | Min Wei | Phillip Chang | Anna Maria Marconi | Clayton Cole | Harry Lyman
Spider-Man/Deadpool Vol 1 2;Team-Up;Isn't It Bromantic? Part Two;;;2016-04;2016-02-10;Joe Kelly;Ed McGuinness;Spider-Man (Peter Parker) | Deadpool (Wade Wilson);Goblin Nation (Illusion or holographic simulation) | Mysterio (Quentin Beck) | Patient Zero (First appearance as Patient Zero);Queen Shiklah | Spider-Man (Miles Morales)
Amazing Spider-Man Vol 4 8;Main Series;The Dark Kingdom - Part 3: Black & White;;;2016-04;2016-02-17;Dan Slott;Matteo Buffagni;Spider-Man (Peter Parker);"Mister Negative (""Martin Li"") | Inner Demons";Parker Industries | Dr. Yao Wu | Phillip Chang | Lian Tang | Cloak (Ty Johnson) | Dagger (Tandy Bowen) | Shen Quinghao
Amazing Spider-Man Vol 4 1.3;Secondary;Amazing Grace – Part Three: Dangers, Toils and Snares;;;2016-04;2016-02-24;Jose Molina;Simone Bianchi;Spider-Man (Peter Parker);The Elder  (Unnamed) (Main story and flashback) | Other unidentified Cubanos  (Main story and flashback);Ben Parker (Ghost, soul or spirit) | Santerians | Eleggua (Nestor Rodriguez) | Chango | Oshun | Ogun | Oya | Beast (Hank McCoy)
Amazing Spider-Man & Silk: The Spider(fly) Effect Vol 1 1;Special;Chapter One;;All-New, All-Different Marvel;2016-05;2016-03-02;Robbie Thompson;Todd Nauck;Spider-Man (Peter Parker) (First appearance) (Main story and flashback) | Silk (Cindy Moon) (First appearance) (Main story and flashback);Hydra (First appearance) | Agent Cole (First appearance) (Unnamed) | Numerous Unnamed Agents;Chronosaurus Rex (First appearance)
Amazing Spider-Man Vol 4 9;Main Series;Scorpio Rising - Part 1: One-Way Trip;;;2016-05;2016-03-09;Dan Slott;Giuseppe Camuncoli;Spider-Man (Peter Parker);Zodiac | Scorpio (Mr. Jacobs) | Gemini (First appearance);S.H.I.E.L.D. | Agent Nick Fury Jr. | Unnamed agents | Parker Industries | Anna Maria Marconi | Aiden Blain | The Living Brain (Possessed by Otto Octavius)
